label,market,order_region,shipping_mode,category_name,order_month,order_day_of_week
0,Europe,Eastern Europe,Standard Class,Cleats,10,1
0,Europe,Southern Europe,Standard Class,Cleats,9,4
0,Europe,Southern Europe,Standard Class,Cleats,9,1
1,Europe,Western Europe,Standard Class,Cleats,7,7
1,Europe,Northern Europe,Standard Class,Women's Apparel,9,2
0,Europe,Southern Europe,Standard Class,Women's Apparel,9,6
0,Europe,Western Europe,Standard Class,Shop By Sport,7,3
0,Europe,Western Europe,Standard Class,Shop By Sport,9,2
0,Europe,Western Europe,Standard Class,Women's Apparel,7,7
1,Europe,Northern Europe,Standard Class,Women's Apparel,6,3
0,Europe,Southern Europe,Standard Class,Women's Apparel,9,6
0,Europe,Western Europe,Standard Class,Shop By Sport,7,7
0,Europe,Western Europe,Standard Class,Shop By Sport,7,5
0,Europe,Western Europe,Standard Class,Women's Apparel,9,6
0,Europe,Western Europe,Standard Class,Women's Apparel,8,4
0,Europe,Eastern Europe,Standard Class,Shop By Sport,9,4
0,Europe,Eastern Europe,Standard Class,Women's Apparel,11,2
0,Europe,Northern Europe,Standard Class,Women's Apparel,8,7
0,Europe,Southern Europe,Standard Class,Women's Apparel,9,4
0,Europe,Western Europe,Standard Class,Shop By Sport,7,3
0,Europe,Western Europe,Standard Class,Women's Apparel,6,3
1,Europe,Eastern Europe,Standard Class,Women's Apparel,1,4
0,Europe,Northern Europe,Standard Class,Shop By Sport,8,5
1,Europe,Western Europe,Standard Class,Women's Apparel,9,4
0,Europe,Western Europe,Standard Class,Women's Apparel,8,7
0,Europe,Northern Europe,Standard Class,Women's Apparel,8,3
0,Europe,Southern Europe,Standard Class,Shop By Sport,7,4
0,Europe,Southern Europe,Standard Class,Women's Apparel,9,1
1,Europe,Western Europe,Standard Class,Shop By Sport,8,1
0,Europe,Western Europe,Standard Class,Women's Apparel,7,6
0,Europe,Western Europe,Standard Class,Women's Apparel,6,2
1,Europe,Eastern Europe,Standard Class,Women's Apparel,12,7
1,Europe,Northern Europe,Standard Class,Shop By Sport,9,1
0,Europe,Northern Europe,Standard Class,Women's Apparel,9,6
1,Europe,Southern Europe,Standard Class,Women's Apparel,9,5
0,Europe,Western Europe,Standard Class,Shop By Sport,8,5
1,Europe,Western Europe,Standard Class,Women's Apparel,9,7
0,Europe,Western Europe,Standard Class,Women's Apparel,10,1
1,Europe,Western Europe,Standard Class,Women's Apparel,10,2
1,Europe,Eastern Europe,Standard Class,Shop By Sport,12,1
1,Europe,Northern Europe,Standard Class,Women's Apparel,8,7
0,Europe,Northern Europe,Standard Class,Women's Apparel,7,7
0,Europe,Southern Europe,Standard Class,Shop By Sport,8,6
1,Europe,Southern Europe,Standard Class,Shop By Sport,7,3
0,Europe,Western Europe,Standard Class,Shop By Sport,6,3
0,Europe,Western Europe,Standard Class,Women's Apparel,6,4
0,Europe,Western Europe,Standard Class,Women's Apparel,9,3
0,Europe,Western Europe,Standard Class,Women's Apparel,9,6
1,Europe,Western Europe,Standard Class,Women's Apparel,10,6
1,Europe,Western Europe,Standard Class,Women's Apparel,10,2
1,Europe,Northern Europe,Standard Class,Shop By Sport,8,7
0,Europe,Southern Europe,Standard Class,Women's Apparel,8,5
1,Europe,Western Europe,Standard Class,Shop By Sport,6,3
0,Europe,Western Europe,Standard Class,Women's Apparel,8,7
0,Europe,Western Europe,Standard Class,Women's Apparel,10,7
0,Europe,Western Europe,Standard Class,Women's Apparel,9,6
1,Europe,Western Europe,Standard Class,Women's Apparel,8,4
0,Europe,Eastern Europe,Standard Class,Women's Apparel,10,4
0,Europe,Eastern Europe,Standard Class,Women's Apparel,9,3
1,Europe,Northern Europe,Standard Class,Girls' Apparel,8,7
0,Europe,Eastern Europe,Standard Class,Women's Apparel,10,2
0,Europe,Northern Europe,Standard Class,Shop By Sport,8,2
0,Europe,Northern Europe,Standard Class,Shop By Sport,7,4
1,Europe,Southern Europe,Standard Class,Women's Apparel,12,3
1,Europe,Western Europe,Standard Class,Women's Apparel,7,3
1,Europe,Western Europe,Standard Class,Women's Apparel,9,2
1,Europe,Northern Europe,Standard Class,Shop By Sport,9,4
0,Europe,Northern Europe,Standard Class,Women's Apparel,8,5
0,Europe,Northern Europe,Standard Class,Women's Apparel,9,6
1,Europe,Southern Europe,Standard Class,Women's Apparel,12,3
0,Europe,Western Europe,Standard Class,Shop By Sport,7,3
0,Europe,Western Europe,Standard Class,Shop By Sport,10,6
0,Europe,Western Europe,Standard Class,Shop By Sport,6,7
1,Europe,Western Europe,Standard Class,Women's Apparel,7,3
0,Europe,Western Europe,Standard Class,Women's Apparel,10,3
0,Europe,Eastern Europe,Standard Class,Women's Apparel,10,4
1,Europe,Southern Europe,Standard Class,Women's Apparel,12,3
1,Europe,Southern Europe,Standard Class,Women's Apparel,7,1
1,Europe,Western Europe,Standard Class,Shop By Sport,7,7
0,Europe,Western Europe,Standard Class,Women's Apparel,8,5
0,Europe,Western Europe,Standard Class,Women's Apparel,7,2
1,Europe,Northern Europe,Standard Class,Women's Apparel,6,1
0,Europe,Western Europe,Standard Class,Shop By Sport,9,3
0,Europe,Western Europe,Standard Class,Women's Apparel,10,2
0,Europe,Southern Europe,Standard Class,Shop By Sport,8,2
0,Europe,Southern Europe,Standard Class,Women's Apparel,9,1
1,Europe,Western Europe,Standard Class,Girls' Apparel,9,3
1,Europe,Western Europe,Standard Class,Shop By Sport,10,6
1,Europe,Western Europe,Standard Class,Women's Apparel,6,6
0,Europe,Western Europe,Standard Class,Women's Apparel,8,5
1,Europe,Western Europe,Standard Class,Women's Apparel,9,5
1,Europe,Eastern Europe,Standard Class,Women's Apparel,10,4
1,Europe,Northern Europe,Standard Class,Shop By Sport,10,7
0,Europe,Southern Europe,Standard Class,Shop By Sport,9,3
1,Europe,Southern Europe,Standard Class,Women's Apparel,7,5
1,Europe,Western Europe,Standard Class,Shop By Sport,8,3
0,Europe,Western Europe,Standard Class,Shop By Sport,8,3
0,Europe,Western Europe,Standard Class,Women's Apparel,6,6
0,Europe,Western Europe,Standard Class,Women's Apparel,7,1
0,Europe,Western Europe,Standard Class,Women's Apparel,7,5
0,Europe,Northern Europe,Standard Class,Shop By Sport,9,1
1,Europe,Northern Europe,Standard Class,Women's Apparel,9,2
1,Europe,Northern Europe,Standard Class,Women's Apparel,10,1
0,Europe,Southern Europe,Standard Class,Shop By Sport,6,5
1,Europe,Western Europe,Standard Class,Girls' Apparel,6,1
1,Europe,Western Europe,Standard Class,Shop By Sport,8,3
0,Europe,Western Europe,Standard Class,Shop By Sport,8,2
0,Europe,Western Europe,Standard Class,Women's Apparel,9,2
1,Europe,Western Europe,Standard Class,Women's Apparel,8,4
0,Europe,Western Europe,Standard Class,Women's Apparel,8,4
0,Europe,Western Europe,Standard Class,Women's Apparel,7,7
0,Europe,Western Europe,Standard Class,Women's Apparel,10,2
1,Europe,Eastern Europe,Standard Class,Women's Apparel,10,2
1,Europe,Northern Europe,Standard Class,Women's Apparel,9,2
1,Europe,Northern Europe,Standard Class,Women's Apparel,10,1
0,Europe,Southern Europe,Standard Class,Shop By Sport,8,7
1,Europe,Western Europe,Standard Class,Shop By Sport,9,4
0,Europe,Western Europe,Standard Class,Shop By Sport,8,7
0,Europe,Western Europe,Standard Class,Women's Apparel,7,3
1,Europe,Western Europe,Standard Class,Women's Apparel,8,2
0,Europe,Western Europe,Standard Class,Women's Apparel,10,6
1,Europe,Western Europe,Standard Class,Women's Apparel,9,4
1,Europe,Eastern Europe,Standard Class,Shop By Sport,11,3
1,Europe,Eastern Europe,Standard Class,Women's Apparel,10,3
0,Europe,Eastern Europe,Standard Class,Women's Apparel,1,5
1,Europe,Northern Europe,Standard Class,Women's Apparel,7,5
1,Europe,Southern Europe,Standard Class,Women's Apparel,9,4
0,Europe,Western Europe,Standard Class,Shop By Sport,6,6
0,Europe,Western Europe,Standard Class,Women's Apparel,10,3
0,Europe,Western Europe,Standard Class,Women's Apparel,10,6
0,Europe,Western Europe,Standard Class,Women's Apparel,9,4
0,Europe,Western Europe,Standard Class,Electronics,7,2
0,Europe,Northern Europe,Standard Class,Accessories,7,7
0,Europe,Western Europe,Standard Class,Accessories,8,4
1,Europe,Eastern Europe,Standard Class,Accessories,11,4
0,Europe,Southern Europe,Standard Class,Golf Balls,10,5
1,Europe,Western Europe,Standard Class,Trade-In,9,1
1,Europe,Eastern Europe,Standard Class,Electronics,9,2
0,Europe,Western Europe,Standard Class,Accessories,6,3
1,Europe,Western Europe,Standard Class,Golf Balls,9,7
0,Europe,Western Europe,Standard Class,Accessories,9,6
0,Europe,Western Europe,Standard Class,Golf Balls,9,3
0,Europe,Western Europe,Standard Class,Trade-In,7,4
1,Europe,Southern Europe,Standard Class,Accessories,8,3
1,Europe,Southern Europe,Standard Class,Electronics,8,3
0,Europe,Eastern Europe,Standard Class,Hunting & Shooting,10,2
0,Europe,Western Europe,Standard Class,Hunting & Shooting,7,5
1,Europe,Southern Europe,Standard Class,Hunting & Shooting,9,7
0,Europe,Western Europe,Standard Class,Hunting & Shooting,9,4
0,Europe,Eastern Europe,Standard Class,Electronics,10,5
0,Europe,Western Europe,Standard Class,Cardio Equipment,7,2
0,Europe,Northern Europe,Standard Class,Cardio Equipment,7,6
0,Europe,Western Europe,Standard Class,Cardio Equipment,9,3
0,Europe,Western Europe,Standard Class,Cardio Equipment,10,5
0,Europe,Southern Europe,Standard Class,Cardio Equipment,8,2
0,Europe,Western Europe,Standard Class,Cardio Equipment,8,3
1,Europe,Northern Europe,Standard Class,Cardio Equipment,8,3
0,Europe,Western Europe,Standard Class,Cardio Equipment,7,4
0,Europe,Southern Europe,Standard Class,Cardio Equipment,9,1
0,Europe,Eastern Europe,Standard Class,Fitness Accessories,10,1
1,Europe,Western Europe,Standard Class,Cleats,10,3
0,Europe,Northern Europe,Standard Class,Cleats,6,6
0,Europe,Northern Europe,Standard Class,Cleats,7,4
1,Europe,Northern Europe,Standard Class,Cleats,6,4
0,Europe,Western Europe,Standard Class,Cleats,8,3
1,Europe,Eastern Europe,Standard Class,Cleats,10,6
0,Europe,Eastern Europe,Standard Class,Cleats,10,1
0,Europe,Western Europe,Standard Class,Cleats,8,3
1,Europe,Eastern Europe,Standard Class,Cleats,1,2
1,Europe,Northern Europe,Standard Class,Cleats,7,1
0,Europe,Western Europe,Standard Class,Cleats,6,2
0,Europe,Southern Europe,Standard Class,Cleats,7,2
0,Pacific Asia,South Asia,Standard Class,Men's Footwear,9,7
0,Pacific Asia,Southeast Asia,Standard Class,Cleats,11,7
0,Pacific Asia,Southeast Asia,Standard Class,Men's Footwear,12,7
0,Pacific Asia,Southeast Asia,Standard Class,Men's Footwear,1,7
1,Pacific Asia,Southeast Asia,Standard Class,Women's Clothing,2,2
0,Pacific Asia,West Asia,Standard Class,Men's Footwear,1,2
1,Pacific Asia,West Asia,Standard Class,Men's Footwear,9,5
0,Pacific Asia,Eastern Asia,Standard Class,Men's Footwear,12,3
0,Pacific Asia,Oceania,Standard Class,Men's Footwear,12,2
1,Pacific Asia,Oceania,Standard Class,Men's Footwear,2,4
1,Pacific Asia,South Asia,Standard Class,Cleats,11,2
0,Pacific Asia,South Asia,Standard Class,Men's Clothing,11,7
1,Pacific Asia,South Asia,Standard Class,Men's Footwear,11,5
0,Pacific Asia,Southeast Asia,Standard Class,Children's Clothing,12,3
1,Pacific Asia,Southeast Asia,Standard Class,Children's Clothing,12,4
0,Pacific Asia,Southeast Asia,Standard Class,Cleats,1,1
0,Pacific Asia,Southeast Asia,Standard Class,Men's Footwear,12,5
1,Pacific Asia,Southeast Asia,Standard Class,Men's Footwear,11,6
0,Pacific Asia,Southeast Asia,Standard Class,Men's Footwear,1,1
0,Pacific Asia,Southeast Asia,Standard Class,Men's Footwear,2,2
0,Pacific Asia,West Asia,Standard Class,Men's Footwear,11,5
1,Pacific Asia,Eastern Asia,Standard Class,Cleats,1,2
1,Pacific Asia,Eastern Asia,Standard Class,Men's Footwear,2,1
0,Pacific Asia,Oceania,Standard Class,Crafts,1,4
1,Pacific Asia,Oceania,Standard Class,Men's Footwear,1,1
1,Pacific Asia,Oceania,Standard Class,Men's Footwear,2,3
0,Pacific Asia,Oceania,Standard Class,Women's Clothing,12,6
1,Pacific Asia,South Asia,Standard Class,Crafts,1,3
1,Pacific Asia,South Asia,Standard Class,Men's Footwear,12,5
1,Pacific Asia,Southeast Asia,Standard Class,Children's Clothing,12,3
0,Pacific Asia,Southeast Asia,Standard Class,Men's Footwear,12,3
0,Pacific Asia,Southeast Asia,Standard Class,Men's Footwear,3,5
0,Pacific Asia,Southeast Asia,Standard Class,Men's Footwear,2,2
0,Pacific Asia,Southeast Asia,Standard Class,Men's Footwear,1,3
0,Pacific Asia,West Asia,Standard Class,Cleats,11,7
0,Pacific Asia,West Asia,Standard Class,Men's Footwear,10,7
0,Pacific Asia,Eastern Asia,Standard Class,Men's Footwear,2,6
0,Pacific Asia,Eastern Asia,Standard Class,Men's Footwear,12,2
0,Pacific Asia,Eastern Asia,Standard Class,Men's Footwear,1,2
0,Pacific Asia,Oceania,Standard Class,Cleats,2,4
1,Pacific Asia,Oceania,Standard Class,Crafts,1,2
0,Pacific Asia,Oceania,Standard Class,Men's Clothing,11,2
1,Pacific Asia,Oceania,Standard Class,Men's Footwear,12,5
0,Pacific Asia,Oceania,Standard Class,Men's Footwear,3,1
0,Pacific Asia,Oceania,Standard Class,Men's Footwear,1,6
1,Pacific Asia,South Asia,Standard Class,Cleats,12,5
0,Pacific Asia,South Asia,Standard Class,Cleats,10,1
1,Pacific Asia,South Asia,Standard Class,Men's Footwear,11,6
0,Pacific Asia,South Asia,Standard Class,Men's Footwear,2,3
0,Pacific Asia,Southeast Asia,Standard Class,Men's Footwear,11,5
0,Pacific Asia,Southeast Asia,Standard Class,Men's Footwear,2,2
0,Pacific Asia,West Asia,Standard Class,Cleats,10,4
0,Pacific Asia,Eastern Asia,Standard Class,Men's Footwear,1,6
0,Pacific Asia,Oceania,Standard Class,Men's Footwear,3,4
0,Pacific Asia,Oceania,Standard Class,Men's Footwear,3,4
1,Pacific Asia,Oceania,Standard Class,Women's Clothing,12,2
0,Pacific Asia,Oceania,Standard Class,Women's Clothing,2,5
0,Pacific Asia,South Asia,Standard Class,Crafts,1,2
1,Pacific Asia,South Asia,Standard Class,Men's Footwear,1,1
1,Pacific Asia,Southeast Asia,Standard Class,Cleats,2,5
1,Pacific Asia,Southeast Asia,Standard Class,Men's Footwear,11,6
1,Pacific Asia,Southeast Asia,Standard Class,Women's Clothing,2,7
1,Pacific Asia,West Asia,Standard Class,Men's Footwear,1,2
0,Pacific Asia,West Asia,Standard Class,Men's Footwear,10,7
1,Pacific Asia,Eastern Asia,Standard Class,Baby ,12,7
0,Pacific Asia,Eastern Asia,Standard Class,Cleats,11,7
0,Pacific Asia,Eastern Asia,Standard Class,Men's Footwear,1,6
0,Pacific Asia,Eastern Asia,Standard Class,Men's Footwear,2,6
0,Pacific Asia,Eastern Asia,Standard Class,Women's Clothing,2,6
1,Pacific Asia,Oceania,Standard Class,Cleats,4,6
1,Pacific Asia,Oceania,Standard Class,Men's Footwear,3,5
0,Pacific Asia,Oceania,Standard Class,Men's Footwear,3,2
1,Pacific Asia,Oceania,Standard Class,Men's Footwear,4,7
0,Pacific Asia,Oceania,Standard Class,Men's Footwear,3,4
1,Pacific Asia,Oceania,Standard Class,Women's Clothing,2,2
0,Pacific Asia,South Asia,Standard Class,Men's Footwear,1,7
0,Pacific Asia,South Asia,Standard Class,Men's Footwear,12,6
1,Pacific Asia,Southeast Asia,Standard Class,Cleats,11,5
1,Pacific Asia,Southeast Asia,Standard Class,Crafts,1,3
0,Pacific Asia,Southeast Asia,Standard Class,Men's Footwear,2,6
1,Pacific Asia,Southeast Asia,Standard Class,Men's Footwear,2,7
0,Pacific Asia,West Asia,Standard Class,Cleats,9,6
0,Pacific Asia,West Asia,Standard Class,Men's Footwear,9,4
0,Pacific Asia,West Asia,Standard Class,Men's Footwear,9,3
0,Pacific Asia,West Asia,Standard Class,Men's Footwear,10,4
0,Pacific Asia,Eastern Asia,Standard Class,Shop By Sport,3,2
0,Pacific Asia,Eastern Asia,Standard Class,Women's Apparel,2,3
0,Pacific Asia,South Asia,Standard Class,Women's Apparel,2,2
1,Pacific Asia,South Asia,Standard Class,Women's Apparel,1,2
1,Pacific Asia,Southeast Asia,Standard Class,Shop By Sport,1,3
0,Pacific Asia,West Asia,Standard Class,Women's Apparel,1,6
0,Pacific Asia,South Asia,Standard Class,Shop By Sport,1,1
0,Pacific Asia,Southeast Asia,Standard Class,Women's Apparel,2,3
1,Pacific Asia,West Asia,Standard Class,Shop By Sport,12,1
0,Pacific Asia,Eastern Asia,Standard Class,Women's Apparel,2,2
0,Pacific Asia,Oceania,Standard Class,Women's Apparel,3,3
1,Pacific Asia,Oceania,Standard Class,Women's Apparel,3,2
0,Pacific Asia,South Asia,Standard Class,Shop By Sport,9,7
0,Pacific Asia,Eastern Asia,Standard Class,Shop By Sport,2,3
0,Pacific Asia,Eastern Asia,Standard Class,Shop By Sport,1,6
0,Pacific Asia,Oceania,Standard Class,Women's Apparel,11,1
1,Pacific Asia,Oceania,Standard Class,Women's Apparel,3,2
0,Pacific Asia,Southeast Asia,Standard Class,Women's Apparel,1,4
0,Pacific Asia,West Asia,Standard Class,Women's Apparel,10,1
1,Pacific Asia,South Asia,Standard Class,Shop By Sport,1,7
0,Pacific Asia,West Asia,Standard Class,Women's Apparel,11,6
0,Pacific Asia,Oceania,Standard Class,Shop By Sport,1,6
0,Pacific Asia,Oceania,Standard Class,Women's Apparel,3,3
1,Pacific Asia,South Asia,Standard Class,Shop By Sport,11,1
0,Pacific Asia,South Asia,Standard Class,Women's Apparel,10,1
1,Pacific Asia,South Asia,Standard Class,Women's Apparel,11,2
0,Pacific Asia,Southeast Asia,Standard Class,Women's Apparel,2,2
0,Pacific Asia,West Asia,Standard Class,Women's Apparel,8,4
1,Pacific Asia,Eastern Asia,Standard Class,Women's Apparel,2,2
1,Pacific Asia,Oceania,Standard Class,Shop By Sport,3,5
0,Pacific Asia,Oceania,Standard Class,Women's Apparel,4,1
0,Pacific Asia,Oceania,Standard Class,Women's Apparel,1,6
1,Pacific Asia,West Asia,Standard Class,Girls' Apparel,10,3
0,Pacific Asia,West Asia,Standard Class,Women's Apparel,1,7
1,Pacific Asia,Eastern Asia,Standard Class,Shop By Sport,1,6
0,Pacific Asia,Southeast Asia,Standard Class,Women's Apparel,2,2
1,Pacific Asia,Eastern Asia,Standard Class,Women's Apparel,11,7
1,Pacific Asia,Oceania,Standard Class,Women's Apparel,2,4
1,Pacific Asia,Oceania,Standard Class,Women's Apparel,3,4
0,Pacific Asia,South Asia,Standard Class,Women's Apparel,10,1
0,Pacific Asia,Eastern Asia,Standard Class,Shop By Sport,11,1
0,Pacific Asia,Eastern Asia,Standard Class,Shop By Sport,3,6
1,Pacific Asia,Eastern Asia,Standard Class,Shop By Sport,3,4
0,Pacific Asia,Eastern Asia,Standard Class,Women's Apparel,3,2
0,Pacific Asia,Oceania,Standard Class,Shop By Sport,3,1
0,Pacific Asia,Southeast Asia,Standard Class,Women's Apparel,2,6
0,Pacific Asia,Oceania,Standard Class,Shop By Sport,1,1
1,Pacific Asia,Oceania,Standard Class,Women's Apparel,2,3
0,Pacific Asia,Southeast Asia,Standard Class,Women's Apparel,1,7
0,Pacific Asia,West Asia,Standard Class,Women's Apparel,11,7
0,Pacific Asia,Eastern Asia,Standard Class,Women's Apparel,1,6
1,Pacific Asia,South Asia,Standard Class,Women's Apparel,1,2
0,Pacific Asia,West Asia,Standard Class,Shop By Sport,12,1
1,Pacific Asia,South Asia,Standard Class,Women's Apparel,1,2
0,Pacific Asia,Eastern Asia,Standard Class,Trade-In,1,5
0,Pacific Asia,Oceania,Standard Class,Garden,11,7
1,Pacific Asia,Oceania,Standard Class,Electronics,12,5
1,Pacific Asia,Eastern Asia,Standard Class,Accessories,2,1
1,Pacific Asia,Eastern Asia,Standard Class,Garden,11,2
0,Pacific Asia,South Asia,Standard Class,Accessories,12,6
0,Pacific Asia,Southeast Asia,Standard Class,Garden,11,1
0,Pacific Asia,Southeast Asia,Standard Class,Garden,11,5
0,Pacific Asia,Eastern Asia,Standard Class,Garden,11,3
1,Pacific Asia,Eastern Asia,Standard Class,Garden,11,4
0,Pacific Asia,Eastern Asia,Standard Class,Garden,11,3
0,Pacific Asia,South Asia,Standard Class,Garden,11,1
0,Pacific Asia,Eastern Asia,Standard Class,Garden,1,4
1,Pacific Asia,Oceania,Standard Class,Accessories,3,2
